# # y1 y2 m gradn sqrtdetSg expo2 pg vf E_win Pwin E_det2 rho rho_CS rho_CSb tail
1.7320508076e-03 1.0000000000e-03 1.1999979251e+00 6.7913661928e-04 5.8266664426e-12 1.1633048504e+05 0.0000000000e+00 3.2030757515e-16 0.0000000000e+00 0.0000000000e+00 1.7502159641e-04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 7.1622113769e-23
4.3301270189e-03 2.5000000000e-03 1.1999962698e+00 1.1200382588e-03 7.0985809253e-11 2.0290605147e+03 0.0000000000e+00 2.7425056457e-15 1.0294612402e-19 7.0939255811e-16 1.6058312229e-08 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2530067700e-23
8.6602540378e-03 5.0000000000e-03 1.1999925783e+00 1.8157511024e-03 5.8678205452e-10 4.4460872102e+02 2.1990199164e-185 3.0009218492e-14 3.1758229746e-47 2.3614426295e-43 3.3587687858e-07 6.9836979722e-232 6.1930974884e-210 1.2744394808e-188 6.1408044844e-23
1.7320508076e-02 1.0000000000e-02 1.1999843866e+00 3.1149161864e-03 5.5642195923e-09 1.0402963672e+03 0.0000000000e+00 8.3541254471e-13 2.2371142116e-03 1.0931919834e+00 4.4885590487e-06 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.1417987942e-23
3.0310889132e-02 1.7500000000e-02 1.1999812270e+00 5.1787889213e-03 3.6460344991e-08 1.7213048690e+03 0.0000000000e+00 1.9277907795e-11 0.0000000000e+00 0.0000000000e+00 1.7075458473e-04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2165190339e-23
4.3301270189e-02 2.5000000000e-02 1.2000067231e+00 7.9185597796e-03 1.2693968514e-07 2.1775306697e+03 0.0000000000e+00 1.5481629216e-10 0.0000000000e+00 0.0000000000e+00 8.1425023098e-04 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.3448458597e-23
1.5320888862e-03 1.2855752194e-03 1.1999977513e+00 7.7085900438e-04 9.6553250115e-12 5.4802780662e+04 0.0000000000e+00 5.4331754633e-16 0.0000000000e+00 0.0000000000e+00 3.1169914425e-05 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.8369077535e-23
3.8302222156e-03 3.2139380484e-03 1.1999954318e+00 1.3593226862e-03 1.2299065209e-10 1.0638859388e+03 0.0000000000e+00 6.2214170528e-15 3.2934439300e-33 1.7833857720e-29 7.8662359033e-08 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.2183430812e-23
7.6604444312e-03 6.4278760969e-03 1.1999895232e+00 2.3148696997e-03 1.0367060853e-09 4.5529451718e+02 2.8462171444e-190 8.5976885374e-14 6.1722822263e-39 4.1995187038e-35 3.9061931662e-07 1.7567655492e-228 1.1527752621e-210 1.7788727743e-193 6.1403575177e-23
1.5320888862e-02 1.2855752194e-02 1.1999725086e+00 4.1638667492e-03 1.0167685438e-08 8.5127755315e+02 0.0000000000e+00 2.6543968559e-12 5.3124321202e-04 9.9957364788e-01 2.8384180424e-07 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 6.1257705732e-23
